"bin","age","income"
"10-19",18,52474.2511749063
"80-",80,62320.3489296282
"40-49",40,70900.733734212
"60-69",64,47639.7474823306
"20-29",22,14890.7673661839
"20-29",29,75164.964560658
"50-59",54,43908.8762550864
"20-29",27,66679.3004759077
"20-29",22,32658.4767871787
"30-39",35,68689.9605736129
"30-39",39,89028.3138319662
"70-79",78,33162.5865791989
"40-49",45,37318.1593567891
"40-49",40,49210.8199366095
"20-29",25,102534.974496786
"30-39",37,91767.6743734144
"50-59",59,56395.6715241297
"60-69",60,78546.4803424292
"30-39",39,91051.692587354
"70-79",77,54477.7061028132
"60-69",63,106376.029321032
"30-39",30,91923.266736105
"30-39",35,80570.7316235512
"50-59",55,16439.9733290019
"20-29",21,43240.6238044358
"30-39",37,69555.4022811516
"50-59",52,48309.2962636985
"20-29",27,79601.6727772744
"40-49",40,56941.0746846049
"60-69",68,42485.9425846
"40-49",47,88035.9749662174
"30-39",34,106194.001799387
"50-59",54,65722.3622806875
"30-39",37,48020.9717660655
"20-29",23,28091.8230051195
"30-39",34,92614.4844631021
"50-59",52,64519.9818354512
"20-29",22,33712.6680803684
"70-79",71,22921.8777293836
"20-29",21,24076.5603523753
"20-29",27,109318.958368413
"60-69",69,59222.7871028739
"40-49",42,80504.3185158403
"30-39",34,104427.607054924
"40-49",43,83694.5881532664
"20-29",20,15098.058482943
"20-29",24,38998.0175746029
"60-69",62,93230.4912770155
"20-29",20,30841.3927270763
"30-39",36,42457.908574577
"40-49",45,81268.4569269568
"70-79",72,47712.1805842046
"20-29",28,91366.897408584
"50-59",54,115965.391344642
"60-69",65,53409.6737495232
"70-79",70,54424.3159359351
"20-29",28,46036.5736921657
"40-49",49,43851.9714009988
"20-29",25,135537.38523624
"40-49",49,53986.0544734694
"40-49",43,131165.712519132
"20-29",23,36243.1766689516
"50-59",57,107381.187258953
"30-39",31,89439.3251791451
"60-69",64,63376.6553154447
"30-39",30,119624.138987274
"50-59",50,61844.4257963447
"40-49",49,42043.0413252657
"30-39",32,76482.9078830903
"40-49",45,74628.7924587092
"50-59",50,48912.0311947233
"20-29",20,53949.7768586425
"20-29",21,21551.0505748526
"20-29",21,1920.35431575297
"40-49",47,82657.3063792864
"50-59",54,81177.8668798351
"20-29",27,38994.8656930304
"40-49",46,70383.2756322871
"20-29",26,91183.0409050072
"30-39",39,92571.253692342
"60-69",62,49278.5169074899
"30-39",35,72044.6509097552
"60-69",69,32575.0738049356
"20-29",24,34860.9148279884
"40-49",46,64208.2073837113
"20-29",20,21400.6333542877
"20-29",21,43355.3138764935
"60-69",63,74093.2172432312
"20-29",27,44740.3488945433
"20-29",22,40721.4182217124
"20-29",20,43362.4526291345
"30-39",35,93395.3314964058
"30-39",37,40952.7418199937
"50-59",56,52984.4438733592
"60-69",68,55328.272288092
"40-49",42,70555.3816441171
"30-39",33,79845.0304855184
"20-29",22,54359.2640462698
"30-39",33,127555.43648535
"20-29",24,47567.9049041128
"20-29",25,65225.5484740463
"20-29",29,53166.5589469147
"40-49",44,73258.075599053
"20-29",27,112360.833007757
"30-39",36,54565.9820616983
"40-49",42,118057.350433732
"60-69",66,36492.2749648062
"20-29",20,50249.8177888782
"30-39",38,89584.8084745648
"30-39",33,115665.577345068
"50-59",56,91334.7485306035
"30-39",38,119254.024116268
"40-49",46,34116.5492041511
"20-29",26,49301.2096108298
"40-49",44,92201.4944918268
"20-29",29,31220.6646541172
"40-49",46,56815.2088795387
"60-69",60,83565.1042173096
"20-29",24,43296.4740103777
"20-29",22,49053.1144268897
"40-49",42,98784.8462245294
"80-",89,40508.4994777865
"30-39",36,142699.607114534
"30-39",36,67700.6175247659
"40-49",43,63403.7216168791
"70-79",79,35847.0584735007
"60-69",61,93963.6567449255
"30-39",33,105910.756256299
"20-29",26,67262.3407495528
"80-",83,48277.4756452659
"20-29",28,132636.799940059
"30-39",37,56294.2410734205
"20-29",27,43786.2562579016
"30-39",38,104834.514215551
"20-29",21,43596.1315598866
"40-49",49,53184.9998280564
"50-59",51,60150.7217362124
"60-69",65,48013.3882202456
"20-29",27,90328.017499326
"80-",85,47881.9355616078
"20-29",28,89977.1379088327
"80-",83,55429.1339614902
"50-59",56,106510.793659808
"20-29",20,20929.0226206224
"50-59",55,112377.784711148
"50-59",51,114283.236308839
"40-49",41,60989.7435586077
"20-29",27,101851.076603444
"60-69",61,37386.4135207578
"30-39",39,67335.9649347543
"40-49",48,56225.4864505618
"70-79",70,46905.0572829177
"40-49",47,60271.3155036726
"50-59",52,44713.492908795
"40-49",43,102829.969562012
"30-39",34,63439.1052508929
"40-49",47,74404.7708728347
"20-29",20,35071.0433007387
"40-49",49,64607.3235872028
"20-29",20,34823.9742308232
"50-59",51,59974.9531111493
"40-49",49,45502.9694424148
"20-29",20,16733.1042694484
"20-29",22,29686.2228259014
"30-39",33,68951.3164765651
"30-39",39,123992.00741791
"30-39",37,116985.149812743
"20-29",21,34574.8219963332
"50-59",57,57697.6863938231
"50-59",56,63268.0715455453
"60-69",68,52732.6421591974
"30-39",34,41521.4095216842
"10-19",19,31354.6257055091
"20-29",29,96123.119949024
"60-69",68,60791.4603406412
"20-29",26,91447.1515948594
"20-29",23,28772.8146406988
"40-49",48,68404.2339717456
"50-59",55,47119.0467599751
"20-29",28,75949.3984029553
"30-39",37,108107.563396096
"30-39",35,103229.423326608
"30-39",36,83915.4759182576
"50-59",53,79323.8319569519
"40-49",40,91156.4722553002
"80-",81,55896.5737527872
"40-49",46,53992.4860934067
"30-39",32,81364.1794087552
"60-69",67,55778.1251748049
"60-69",63,74727.1481643438
"20-29",21,23888.3110113228
"60-69",67,52412.7127577523
"40-49",44,29753.319301939
"20-29",23,44179.4823053278
"50-59",57,79039.5535564401
"10-19",18,32212.5338865854
"20-29",21,38626.33363895
"20-29",25,72651.9289660207
"70-79",78,58915.1329434294
"30-39",32,100607.95189248
"50-59",58,56445.3133584843
"40-49",47,71510.4462088816
"60-69",63,67608.6024102167
"40-49",43,115786.998657103
"30-39",34,111544.006905387
"40-49",46,50628.7605503425
"20-29",22,28861.9471777241
"70-79",79,55050.0137193792
"20-29",20,28788.3247243338
"10-19",19,29304.066174282
"20-29",27,62464.0732042573
"60-69",68,53226.3364688852
"30-39",30,56534.2177766677
"40-49",42,79952.0882375187
"50-59",52,46951.9989802549
"60-69",61,97887.189105508
"30-39",39,55708.1637642305
"30-39",37,124337.872494772
"40-49",49,75439.4958196671
"30-39",36,73936.8746498528
"30-39",30,66200.1599533363
"20-29",27,66348.564770829
"50-59",56,128031.935215177
"30-39",31,61206.6551458812
"30-39",35,28926.0013813195
"40-49",45,84901.4874416996
"20-29",25,43378.4427765699
"20-29",23,39438.9848376716
"30-39",36,116539.482318754
"20-29",23,31603.269834501
"20-29",28,54917.9431689935
"40-49",49,84005.5598516438
"60-69",63,46813.2287399619
"40-49",42,82104.1770190869
"50-59",55,58865.396827997
"70-79",72,54279.9164311213
"20-29",25,75852.1789867326
"20-29",27,57789.8015945352
"30-39",31,89752.4337666908
"20-29",22,20758.9564912484
"30-39",35,75879.2926784207
"40-49",49,52216.5562441975
"50-59",53,88084.4429330634
"40-49",46,88926.781932116
"70-79",76,60930.2200817542
"40-49",47,22133.6130938616
"70-79",70,23019.7069987491
"20-29",20,26179.5786855413
"20-29",26,75359.7221301446
"30-39",38,73307.4114034306
"50-59",52,75157.9135537422
"20-29",21,38742.3252812361
"30-39",35,82619.2017466733
"20-29",27,82386.5724564499
"50-59",57,85140.5252321616
"70-79",71,45514.0720025908
"30-39",31,118028.449479011
"50-59",53,69105.9964135439
"30-39",36,93378.5236437844
"10-19",19,17369.2760855243
"50-59",50,65656.3335006519
"50-59",51,105512.208792415
"30-39",34,83292.3693799775
"30-39",36,49781.4438684616
"20-29",28,166058.227876819
"30-39",36,89397.6523960342
"20-29",24,45350.2157226556
"50-59",55,56939.8146095342
"30-39",32,85123.6457118955
"60-69",61,98990.045568024
"30-39",39,80756.2549553678
"30-39",36,101673.147614649
"20-29",23,37995.6033593889
"40-49",40,80099.8046503054
"30-39",37,93635.8259931337
"40-49",43,82851.26900231
"40-49",41,83773.8320209597
"60-69",64,95249.6088997364
"30-39",31,140523.00869011
"20-29",27,63286.2106162382
"30-39",33,103180.868841423
"50-59",58,56103.7132385531
"20-29",26,47736.551913555
"30-39",37,60631.8888298587
"10-19",18,26728.2564120308
"30-39",39,68782.5319075205
"80-",85,43826.9401193071
"80-",86,80718.7646483646
"30-39",36,17807.3745412234
"60-69",67,48435.8265497011
"70-79",76,49656.9167637872
"30-39",30,54515.9666160319
"30-39",35,69652.5221982314
"80-",80,39589.2194654454
"50-59",58,83025.1311211702
"20-29",24,14169.5109489984
"40-49",42,95323.410270557
"60-69",65,42053.6345265122
"30-39",39,115650.734584779
"60-69",61,83996.6424708427
"20-29",22,22041.6569234351
"80-",89,51462.954941337
"50-59",59,79984.8466360264
"40-49",42,119187.841789343
"50-59",54,92967.94127167
"80-",83,42187.6079347859
"50-59",59,63360.2908619517
"20-29",26,128616.766754437
"60-69",66,48285.4157291889
"20-29",24,34169.7428730979
"50-59",59,119050.742005202
"30-39",33,95348.3477287437
"20-29",21,22388.2688200996
"20-29",20,35437.8389057329
"60-69",66,66706.6252684197
"60-69",62,61483.3527494294
"20-29",21,37043.2702356254
"20-29",23,51825.6628326628
"50-59",54,60960.1145695629
"70-79",79,31908.1106034676
"70-79",70,48257.7923017934
"40-49",43,85616.4914591811
"50-59",50,59942.3280572344
"50-59",50,95114.1756005374
"30-39",37,94553.5049064534
"40-49",42,55817.7656208883
"30-39",32,71686.6240546174
"40-49",48,40292.6828388188
"40-49",45,105263.044491259
"50-59",52,60444.4531207326
"20-29",26,94773.2109970058
"20-29",24,23459.8890895624
"40-49",43,64264.6220618715
"60-69",63,50592.8828886909
"40-49",41,45825.0121323621
"40-49",42,91687.6057319114
"50-59",59,74438.9711618398
"40-49",48,83860.154930488
"20-29",24,34341.8462675303
"30-39",38,101569.290820836
"60-69",64,47417.660244938
"30-39",31,54361.0793053616
"50-59",59,90811.0613376272
"30-39",30,83240.3907494437
"30-39",31,107988.521901927
"30-39",38,103575.912541022
"30-39",31,122286.44457104
"30-39",35,91040.8195395707
"30-39",34,99745.3053017708
"30-39",32,64799.2227816765
"20-29",26,109918.296792199
"60-69",66,21438.2322649583
"50-59",59,79604.6962906905
"60-69",61,64805.9309700569
"50-59",55,13829.7254455044
"70-79",71,24958.524594181
"60-69",60,46010.7505300035
"40-49",48,89529.0420198704
"20-29",26,53720.8116672441
"30-39",35,114809.482217659
"70-79",70,87565.9215824125
"30-39",35,64891.5762797982
"20-29",22,25490.4814214818
"40-49",47,64675.4997160086
"20-29",22,23873.6621487478
"20-29",25,77394.3480145351
"20-29",23,27534.2220545212
"60-69",67,2319.27403568901
"20-29",21,25801.364553023
"10-19",18,23260.239357004
"50-59",58,45138.6421674991
"70-79",78,45404.0218749957
"40-49",42,67347.7609179915
"30-39",32,102737.223034413
"30-39",30,92076.0026204499
"30-39",38,58335.0525069753
"40-49",47,86699.7545927427
"20-29",27,77074.2276462694
"30-39",34,87509.0771906411
"70-79",73,46754.9939933261
"30-39",36,70953.4283043793
"30-39",30,51094.3065813932
"70-79",72,35014.4421253476
"20-29",22,42122.2028983726
"30-39",37,52608.3646429925
"80-",83,77638.2834057755
"30-39",39,34590.7665513951
"30-39",37,99603.191794762
"40-49",48,63306.7676094034
"50-59",55,103190.120326256
"50-59",51,65301.9740784454
"60-69",63,54098.9811686159
"30-39",32,83231.7807801762
"30-39",31,36061.2089500985
"80-",87,62244.0782533716
"20-29",22,41144.8364166444
"30-39",34,65704.4566202139
"60-69",67,32009.6907754199
"40-49",49,107508.040456536
"50-59",59,77287.8634062382
"40-49",47,66489.1538188162
"30-39",37,107132.572369471
"40-49",41,74362.7230069286
"70-79",71,69821.0855990813
"20-29",22,39843.7218474807
"30-39",31,79678.8697855771
"30-39",39,91466.4055820179
"50-59",53,88092.1679951395
"20-29",21,28569.7074526516
"20-29",22,38663.0190325015
"20-29",26,126145.632482877
"40-49",43,80022.2765014706
"40-49",49,83837.1392017102
"20-29",27,88869.6641990062
"30-39",36,80133.5183288122
"40-49",47,66854.9439179109
"20-29",23,21720.0811602083
"20-29",23,36674.8486456296
"60-69",68,45675.1800432863
"30-39",39,71175.07822168
"20-29",20,40758.2061838795
"20-29",24,25957.5818215183
"20-29",24,36366.4552341941
"40-49",47,79318.4791320098
"30-39",37,55042.4717536031
"50-59",53,84129.4530851546
"70-79",71,60414.7626562449
"30-39",34,68440.5850265917
"50-59",53,81025.0554917328
"20-29",24,29463.4216417811
"50-59",56,42242.6997497982
"30-39",31,71718.9972045446
"40-49",40,66583.2223213042
"20-29",25,117829.744825897
"50-59",50,91544.1867976471
"30-39",37,77607.1688404804
"10-19",19,36169.2474141752
"30-39",37,51247.7492387318
"60-69",62,80481.6550236854
"20-29",26,75190.9199441225
"30-39",30,46457.8445034821
"10-19",18,31707.9506534291
"40-49",44,78641.5294717702
"20-29",21,21945.2074400219
"20-29",28,83529.1755602249
"30-39",37,60403.95357429
"20-29",22,44332.323913338
"30-39",30,45482.7232102208
"50-59",51,105540.368702257
"30-39",34,48317.5852037966
"60-69",66,31183.6174118392
"60-69",62,62938.9389757695
"20-29",24,23644.809763947
"20-29",25,41980.5754107722
"50-59",55,87736.7218133324
"40-49",41,67901.0376934572
"20-29",21,34205.1638714583
"30-39",32,72744.2490562405
"60-69",60,92227.8555552961
"70-79",70,28846.8570595194
"30-39",39,89930.8793089951
"60-69",61,98267.5838608093
"50-59",50,93066.8405800131
"40-49",45,68223.069977945
"40-49",42,121937.696301139
"40-49",42,118239.919733814
"40-49",44,85756.3637809826
"30-39",35,105592.907745728
"20-29",21,16960.8859707954
"60-69",65,55930.0233166401
"40-49",40,36114.5122096978
"30-39",38,69144.5496165354
"20-29",23,17642.8709676342
"20-29",25,101233.983476002
"30-39",33,87113.5636405158
"60-69",67,37816.8959210918
"20-29",29,84449.955264366
"30-39",33,72890.2208427714
"40-49",41,98978.6103193446
"40-49",40,25544.7030685322
"50-59",59,45992.8468511698
"70-79",78,54772.523081564
"40-49",43,60106.9008632272
"20-29",23,29702.4277273156
"10-19",19,34540.4296597744
"20-29",22,36155.6955358794
"40-49",41,55170.1193153783
"30-39",38,73479.8674330625
"50-59",57,52540.9603758349
"80-",84,46890.3382761518
"20-29",22,46542.6176209806
"30-39",38,48863.9272438424
"30-39",32,53554.5333593481
"20-29",21,25263.4289214734
"20-29",27,84188.5951225067
"60-69",67,41724.2016835919
"30-39",33,86278.6519566003
"80-",81,19779.6052148499
"20-29",22,24908.3212866175
"30-39",37,51430.9449054059
"20-29",24,5998.72964777296
"30-39",31,88513.0144254982
"20-29",20,32721.6723370544
"60-69",63,59789.9732961945
"60-69",64,76942.8480502303
"70-79",78,62318.6010141519
"50-59",53,92100.9356605805
"20-29",27,58242.2094008318
"70-79",75,28578.5551203667
"40-49",45,55327.3363625704
"40-49",45,57316.9239402856
"20-29",27,98510.2443366872
"30-39",31,52109.0944352625
"30-39",36,58986.9648107837
"40-49",48,90900.6381050397
"70-79",73,44335.6587613701
"40-49",44,90146.8269045007
"20-29",20,31527.8046491057
"40-49",40,70800.6838942028
"40-49",40,89425.2279681278
"30-39",39,94997.9286718978
"40-49",40,68025.7670158327
"20-29",22,31422.3554187692
"70-79",75,42740.7483773252
"80-",85,38932.0585115888
"20-29",29,53523.7616349812
"60-69",63,76856.7431240589
"50-59",57,57280.499014285
"60-69",61,79021.8605889639
"60-69",65,53203.8519897181
"50-59",51,86178.0399311702
"60-69",66,73068.4439990398
"20-29",23,30390.3527688174
"30-39",39,64976.4314558698
"70-79",78,37140.9839755201
"20-29",25,71987.0955265893
"30-39",35,94708.9176934044
"60-69",69,30502.927174696
"50-59",52,51745.1055328037
"50-59",52,54870.4967445592
"50-59",58,67402.3314131455
"20-29",27,65607.0840689302
"50-59",51,77564.1590219688
"40-49",41,113403.415743654
"30-39",31,102523.936925367
"20-29",27,52878.8457012009
"20-29",27,93894.2765026252
"50-59",59,84280.4813684263
"50-59",51,73462.2325095133
"30-39",31,71954.1948497376
"30-39",33,89792.1717311669
"50-59",58,104588.452160601
"30-39",36,59048.1200967217
"30-39",30,56154.2158687716
"50-59",58,96313.2160910806
"20-29",28,83118.7535949927
"70-79",72,36085.5364062627
"40-49",46,88979.6462523299
"40-49",48,72242.3155144092
"50-59",56,81935.4337395274
"30-39",34,90977.9649295494
"40-49",48,119765.042587334
"50-59",54,35904.2535965516
"70-79",73,49106.303818382
"20-29",25,72251.1651042407
"60-69",69,38619.44613857
"30-39",39,77851.3081111473
"40-49",40,71915.8162115176
"30-39",31,37680.3820491891
"20-29",20,30490.5002176831
"20-29",28,47902.6682303767
"10-19",19,34704.9008711914
"20-29",28,53028.2506970094
"50-59",53,64837.7283110537
"20-29",24,42285.5082192615
"50-59",51,94582.7090977652
"10-19",19,27042.9467321933
"50-59",53,50574.8214640624
"30-39",30,94372.9068069051
"20-29",21,26054.1847282202
"50-59",57,64244.868598796
"70-79",74,64430.2015986683
"30-39",35,68938.4018656565
"40-49",48,36486.4837248401
"30-39",37,107906.36436916
"20-29",21,38581.7906859311
"30-39",33,139047.517215964
"20-29",24,35502.526315277
"20-29",25,95977.6292084427
"50-59",56,86352.2513891064
"60-69",66,68276.9914505197
"20-29",26,117832.072968721
"40-49",42,91803.0830504692
"50-59",52,69121.6173403412
"60-69",69,78999.5965828156
"70-79",77,56716.1144098587
"30-39",31,105073.207674957
"70-79",76,41475.9431401523
"40-49",43,86662.4871212694
"30-39",34,86319.5400911713
"20-29",23,37744.5323505943
"70-79",77,46736.265582222
"40-49",49,77070.8586528443
"50-59",51,73028.8941524386
"40-49",49,64015.0072444503
"30-39",34,66183.3965912478
"50-59",53,84827.4957552562
"20-29",26,91582.2758209044
"50-59",54,85653.543423236
"40-49",40,71064.5403066713
"30-39",33,76216.3270462532
"60-69",66,53192.4803714908
"30-39",33,100009.188807637
"30-39",33,69123.2177701841
"80-",88,50102.0410741185
"30-39",39,113556.057597182
"30-39",33,83590.6120526219
"40-49",44,80207.7872975142
"30-39",33,79044.1327228754
"70-79",70,56674.8031873545
"50-59",54,37120.7185702108
"60-69",61,82373.9097141364
"40-49",44,74325.9797883326
"30-39",35,126162.762184701
"30-39",37,99475.6993286584
"60-69",62,84818.4298043841
"20-29",20,37814.4663172887
"20-29",29,49224.6359768063
"50-59",52,50609.6389712427
"50-59",54,54344.6182129237
"40-49",45,90108.678884824
"10-19",18,30563.3027788979
"20-29",22,45499.8748842489
"80-",84,41664.1798154291
"80-",84,51978.5158526014
"30-39",36,114400.221747268
"50-59",51,26311.597053124
"20-29",24,39923.548462057
"30-39",37,45775.3899205737
"50-59",53,52731.7701587301
"20-29",27,41437.5187803947
"60-69",63,58414.8341647056
"60-69",69,33932.9485525456
"20-29",25,97621.1730359638
"60-69",64,64071.5747867038
"20-29",23,25874.7095326978
"30-39",31,117556.9366079
"50-59",57,74225.3056273448
"20-29",24,43577.9046750372
"40-49",47,87389.5012567845
"50-59",50,82696.0587443241
"30-39",35,86989.9565452734
"20-29",26,113296.320082602
"30-39",37,70388.4761397856
"20-29",27,87446.4926860335
"30-39",34,80817.0682099501
"40-49",48,103161.732687282
"50-59",58,28323.9134218382
"20-29",20,22544.0355026896
"50-59",50,33960.3628338995
"60-69",67,42583.7164483044
"70-79",72,52130.6683111459
"30-39",38,46532.2492812769
"20-29",22,25042.9517521625
"60-69",60,92510.1852410236
"30-39",31,145288.065552712
"50-59",50,58257.3106619818
"30-39",34,132389.167009219
"70-79",78,39577.3195707643
